image_path,text_description,label
agumentation data1/Cherry___healthy/image (166).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (167).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (168).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (169).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (17).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (170).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (171).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (172).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (173).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (174).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (175).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (176).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (177).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (178).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (179).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (18).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (180).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (181).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (182).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (183).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (184).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (185).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (186).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (187).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (188).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (189).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (19).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (190).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (191).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (192).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (193).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (194).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (195).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (196).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (197).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (198).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (199).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (2).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (20).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (200).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (201).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (202).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (203).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (204).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (205).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (206).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (207).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (208).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (209).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (21).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (210).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (211).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (212).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (213).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (214).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (215).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (216).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (217).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (218).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (219).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (22).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (220).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (221).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (222).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (223).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (224).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (225).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (226).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (227).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (23).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (24).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (25).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (26).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (27).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (28).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
agumentation data1/Cherry___healthy/image (29).JPG,Cherry leaf appears healthy with smooth texture and no discoloration or spots.,Cherry___healthy
